YearSeason,C,Co,H,O,P,Pi,Total
2004-10-01,0.1682278006744099,0.07455976020981642,0.2716373173473211,0.4063319595354065,0.04533533158486325,0.03390783064818284,5338.0
2005-03-01,0.20767195767195767,0.08156966490299823,0.20796590241034685,0.43106995884773663,0.026308054085831863,0.045414462081128745,6804.0
2005-10-01,0.2117944397641112,0.05627632687447346,0.2687447346251053,0.405223251895535,0.0417860151642797,0.016175231676495365,5935.0
2006-03-01,0.14166225516146108,0.0787718369507676,0.3536262572789836,0.3772366331392271,0.02996294335627316,0.018740074113287455,9445.0
2006-10-01,0.20801815431164902,0.0686838124054463,0.3721633888048411,0.25158850226928897,0.05370650529500756,0.045839636913767016,6610.0
2007-03-01,0.21645879473132068,0.06632474647394801,0.32078330807786454,0.3163538873994638,0.035668492831332325,0.04441077048607064,8579.0
2007-10-01,0.17455621301775148,0.045364891518737675,0.3865877712031558,0.29967948717948717,0.05719921104536489,0.03661242603550296,8112.0
2008-03-01,0.21282151716934325,0.03551377464420943,0.3851677764721243,0.3063063063063063,0.03525264394829612,0.02493798145972059,7659.0
2008-10-01,0.1821593533487298,0.015877598152424944,0.3757217090069284,0.36071016166281755,0.04662240184757506,0.01890877598152425,6928.0
2009-03-01,0.14334507418080905,0.01419575194791333,0.45992101611698155,0.2686519372398335,0.06606895079517558,0.04781726971928701,9369.0
2009-10-01,0.16197879858657244,0.003109540636042403,0.48522968197879857,0.2924381625441696,0.012579505300353356,0.044664310954063605,7075.0
2010-03-01,0.14016887816646562,0.013872135102533172,0.5728588661037395,0.22521109770808204,0.018455971049457176,0.029433051869722556,8290.0
2011-03-01,0.28766355140186917,0.0022429906542056075,0.4289719626168224,0.18411214953271027,0.05476635514018691,0.04224299065420561,5350.0
2012-03-01,0.3109194562198509,0.003069726648150855,0.31179652097646543,0.3034644057886274,0.04575354480339132,0.024996345563514107,6841.0
2013-03-01,0.28420835055808186,0.009094667217858619,0.23460107482430756,0.40285241835469204,0.019429516329061595,0.04981397271599835,4838.0
2014-03-01,0.24977538185085355,0.018482864844050827,0.24797843665768193,0.4425619304325504,0.031446540880503145,0.00975484533436016,7791.0
2015-03-01,0.35314285714285715,0.06015584415584416,0.18857142857142858,0.2611948051948052,0.11283116883116884,0.024103896103896103,9625.0
2016-03-01,0.4806163828061638,0.07331711273317112,0.18426601784266017,0.21200324412003244,0.03130575831305758,0.018491484184914843,6165.0
2017-03-01,0.3288093769278223,0.03146206045650833,0.21977174583590375,0.3531770512029611,0.02822331893892659,0.038556446637877856,6484.0
2018-03-01,0.37807043503995263,0.0630364013021604,0.16972477064220184,0.2919502811482687,0.04601953240603729,0.05119857946137911,6758.0
2019-03-01,0.3568656903241958,0.06784328451620979,0.21779947427713106,0.28151207910877457,0.05682813869069971,0.01915133308298911,7989.0
2020-03-01,0.42074074074074075,0.06061728395061729,0.22666666666666666,0.20530864197530865,0.07530864197530865,0.011358024691358024,8100.0
2021-03-01,0.4935652173913043,0.033391304347826084,0.19617391304347825,0.1782608695652174,0.06956521739130435,0.029043478260869567,5750.0
2022-03-01,0.38438959306204135,0.029753168779186125,0.23935957304869912,0.26110740493662443,0.06537691794529686,0.0200133422281521,7495.0
2023-03-01,0.40603273077334473,0.01978821264306343,0.2372446250935929,0.2656968659749706,0.06257353727671408,0.008664028238314258,9349.0
